КодКатегории,ЧастотаПродаж,Цена,ДлинаЕд,ДлинаЕд.1,ШиринаЕд,ШиринаЕд.1,ВысотаЕд,ВысотаЕд.1,Остаток,ВсегоТовара,Количество,НаВитрине,Транзит,Транзит.1,НаСкладе
MA10223,0.004251598,,0.1500000059604644,0,0.050000000745058,0,0.0020000000949949,0,,0,,0,,0,0.0
GF26918,0.018777547,2599.0,,0,,0,,0,1.0,0,1.0,0,0.0,0,0.0
GF26771,1.0815293e-06,1699.0,0.2000000029802322,0,0.1299999952316284,0,0.1000000014901161,0,,0,,0,,0,0.0
GF26771,1.0815293e-06,2699.0,0.209999993443489,0,0.1800000071525573,0,0.1299999952316284,0,,0,,0,,0,0.0
GF26932,0.0059443694,72999.0,,0,,0,,0,1.0,0,1.0,0,0.0,0,0.0
GF26932,0.003739813,84999.0,,0,,0,,0,,0,,0,,0,0.0
MA09487,0.003739813,94999.0,,0,,0,,0,,0,,0,,0,0.0
FE94230,0.0077256127,81999.0,,0,,0,,0,,0,,0,,0,0.0
GF19415,0.01868057,34999.0,0.6399999856948853,0,0.5,0,0.800000011920929,0,,0,,0,,0,0.0
GF18325,1.0078942e-06,1299.0,,0,,0,,0,,0,,0,,0,0.0
MA76021,1.1099781e-06,2150.0,0.1299999952316284,0,0.1700000017881393,0,0.0099999997764825,0,,0,,0,,0,0.0
GF20747,1.0921349e-06,29999.0,0.3899999856948852,0,0.2899999916553497,0,0.4900000095367431,0,,0,,0,,0,0.0
MA01197,0.003321402,19999.0,0.1850000023841858,0,0.1400000005960464,0,0.1400000005960464,0,,0,,0,,0,0.0
GF20756,1.1311298e-06,11599.0,0.449999988079071,0,0.2000000029802322,0,0.2599999904632568,0,,0,,0,,0,0.0
MA00333,0.04567336,299.0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0
GF26932,0.010985933,32999.0,,0,,0,,0,0.0,0,,0,0.0,0,0.0
FE09691,1.2431011e-06,84999.0,0.8100000023841858,0,0.1899999976158142,0,0.5099999904632568,0,,0,,0,,0,0.0
GF18308,1.034414e-06,599.0,,0,,0,,0,,0,,0,,0,0.0
GF18232,0.0031723815,4199.0,0.2399999946355819,0,0.0900000035762786,0,0.0900000035762786,0,,0,,0,,0,0.0
FE25250,1.1158064e-06,1199.0,0.0799999982118606,0,0.0850000008940696,0,0.1400000005960464,0,,0,,0,,0,0.0
MA45169,1.0037037e-06,22899.0,0.4300000071525574,0,0.4300000071525574,0,0.3000000119209289,0,,0,,0,,0,0.0
EY72488,1.0238325e-06,250.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
EY72488,1.0238325e-06,250.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
EY72488,1.0238325e-06,250.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
EY72488,1.0238325e-06,250.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
EY72488,1.0238325e-06,350.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
MA04831,1.0858896e-06,1399.0,0.3499999940395355,0,0.1899999976158142,0,0.0700000002980232,0,,0,,0,,0,0.0
GF23091,0.033200618,20499.0,0.5199999809265137,0,0.3300000131130218,0,0.402999997138977,0,,0,,0,,0,0.0
MA03689,0.0034619684,350.0,0.1000000014901161,0,0.25,0,0.0399999991059303,0,,0,,0,,0,0.0
GF18423,0.02086538,99.0,0.0949999988079071,0,0.0299999993294477,0,0.0949999988079071,0,,0,,0,,0,0.0
GF24118,0.0038719524,3399.0,0.2899999916553497,0,0.0900000035762786,0,0.2300000041723251,0,,0,,0,,0,0.0
GF24118,0.012470266,1750.0,0.2399999946355819,0,0.0700000002980232,0,0.2399999946355819,0,,0,,0,,0,0.0
GF30129,0.0035464338,140.0,0.1800000071525573,0,0.0900000035762786,0,0.0099999997764825,0,,0,,0,,0,0.0
GF30129,0.0035464338,140.0,0.1800000071525573,0,0.0900000035762786,0,0.0099999997764825,0,,0,,0,,0,0.0
GF30129,1.0642494e-06,140.0,0.1800000071525573,0,0.0900000035762786,0,0.0099999997764825,0,,0,,0,,0,0.0
GF30129,1.0642494e-06,140.0,0.1800000071525573,0,0.0900000035762786,0,0.0099999997764825,0,,0,,0,,0,0.0
GF30129,1.0642494e-06,140.0,0.1800000071525573,0,0.0900000035762786,0,0.0099999997764825,0,,0,,0,,0,0.0
MA63794,0.023784416,1150.0,0.135000005364418,0,0.0320000015199184,0,0.0900000035762786,0,2.0,0,1.0,0,0.0,0,1.0
GF18438,0.0074189967,9399.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18208,1.183283e-06,119599.0,,0,,0,,0,,0,,0,,0,0.0
GF18259,1.0766635e-06,3999.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18181,0.0027655456,405999.0,0.3330000042915344,0,0.2249999940395355,0,0.1519999951124191,0,,0,,0,,0,0.0
GF18250,0.012711042,23999.0,0.1700000017881393,0,0.0900000035762786,0,0.0700000002980232,0,,0,,0,,0,0.0
GF18550,0.027424,1499.0,0.3120000064373016,0,0.19200000166893,0,0.3269999921321869,0,0.0,0,0.0,0,0.0,0,0.0
GF18243,0.008373184,1850.0,0.1500000059604644,0,0.1000000014901161,0,0.0049999998882412,0,,0,,0,,0,0.0
MA00327,1.2395899e-06,830.0,0.324999988079071,0,0.1800000071525573,0,0.1099999994039535,0,,0,,0,,0,0.0
MA10192,0.0113436375,1250.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF19436,0.013426915,1099.0,0.2010000050067901,0,0.1710000038146972,0,0.2319999933242797,0,,0,,0,,0,0.0
MA08252,0.018860487,599.0,0.0,0,0.0,0,0.0,0,2.0,0,1.0,0,0.0,0,1.0
GF18255,0.007203606,31999.0,0.1800000071525573,0,0.0350000001490116,0,0.2599999904632568,0,,0,,0,,0,0.0
MA10192,1.060153e-06,7499.0,0.1700000017881393,0,0.1169999986886978,0,0.0599999986588954,0,,0,,0,,0,0.0
GF18200,1.1301788e-06,3999.0,0.4000000059604645,0,0.270000010728836,0,0.0700000002980232,0,,0,,0,,0,0.0
GF18335,0.04541282,20499.0,0.6100000143051147,0,0.1400000005960464,0,0.3899999856948852,0,,0,,0,,0,0.0
GF18250,0.012794092,69999.0,,0,,0,,0,,0,,0,,0,0.0
GF18375,0.047991782,399.0,0.0,0,0.0,0,0.0,0,2.0,0,2.0,0,0.0,0,0.0
GF19451,0.009241995,499.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18136,0.016691318,850.0,0.3160000145435333,0,0.3289999961853027,0,0.0860000029206276,0,1.0,0,1.0,0,0.0,0,0.0
GF18405,1.0636663e-06,1099.0,0.0599999986588954,0,0.0299999993294477,0,0.1199999973177909,0,,0,,0,,0,0.0
MA85180,0.0034501217,7499.0,0.2199999988079071,0,0.2399999946355819,0,0.0700000002980232,0,,0,,0,,0,0.0
GF18259,0.0035878017,199.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF19440,0.020376334,2050.0,0.3000000119209289,0,0.2450000047683715,0,0.0949999988079071,0,,0,,0,,0,0.0
GF18335,0.0077451156,9999.0,0.5350000262260437,0,0.1299999952316284,0,0.3400000035762787,0,,0,,0,,0,0.0
GF20752,0.016195904,150.0,,0,,0,,0,,0,,0,,0,0.0
MA63751,0.013740908,3499.0,0.2949999868869781,0,0.4099999964237213,0,0.125,0,,0,,0,,0,0.0
MA63751,0.0062466534,6499.0,0.4149999916553497,0,0.3050000071525574,0,0.1700000017881393,0,,0,,0,,0,0.0
MA63751,0.00401671,6699.0,0.4000000059604645,0,0.1500000059604644,0,0.25,0,,0,,0,,0,0.0
GF18330,0.0067807874,3999.0,0.800000011920929,0,0.0299999993294477,0,0.1700000017881393,0,,0,,0,,0,0.0
GF18330,1.1255074e-06,5999.0,0.699999988079071,0,0.2300000041723251,0,0.0700000002980232,0,,0,,0,,0,0.0
GF18330,1.1255074e-06,1599.0,0.25,0,0.2300000041723251,0,0.0799999982118606,0,,0,,0,,0,0.0
GF18330,0.0032111905,899.0,0.1400000005960464,0,0.1400000005960464,0,0.0799999982118606,0,0.0,0,,0,0.0,0,0.0
GF18330,0.006753045,1450.0,0.2370000034570694,0,0.0799999982118606,0,0.163000002503395,0,,0,,0,,0,0.0
GF18330,1.1255074e-06,2199.0,0.3799999952316284,0,0.3100000023841858,0,0.0599999986588954,0,,0,,0,,0,0.0
GF18330,0.019921482,1499.0,0.3799999952316284,0,0.3100000023841858,0,0.0599999986588954,0,,0,,0,,0,0.0
GF18330,0.019846717,999.0,0.2399999946355819,0,0.2399999946355819,0,0.025000000372529,0,,0,,0,,0,0.0
GF18330,0.007868048,3899.0,0.3799999952316284,0,0.3100000023841858,0,0.050000000745058,0,,0,,0,,0,0.0
GF18330,1.1255074e-06,1499.0,0.2599999904632568,0,0.2300000041723251,0,0.0399999991059303,0,,0,,0,,0,0.0
GF26851,0.0044705463,7399.0,0.5699999928474426,0,0.2000000029802322,0,0.1700000017881393,0,,0,,0,,0,0.0
MA63751,0.021213388,3499.0,0.5199999809265137,0,0.1199999973177909,0,0.3700000047683716,0,,0,,0,,0,0.0
GF26716,0.0033979912,2999.0,0.3799999952316284,0,0.2000000029802322,0,0.0700000002980232,0,,0,,0,,0,0.0
GF30129,1.0642494e-06,799.0,0.0979999974370002,0,0.0070000002160668,0,0.2010000050067901,0,,0,,0,,0,0.0
GF18423,1.1722783e-06,699.0,0.0850000008940696,0,0.0399999991059303,0,0.1150000020861625,0,,0,,0,,0,0.0
MA10546,1.0197033e-06,450.0,0.2599999904632568,0,0.1000000014901161,0,0.050000000745058,0,,0,,0,,0,0.0
MA10546,1.0197033e-06,,0.1099999994039535,0,0.0599999986588954,0,0.050000000745058,0,,0,,0,,0,0.0
GF18208,0.0061321673,79999.0,0.550000011920929,0,0.0680000036954879,0,0.3449999988079071,0,,0,,0,,0,0.0
MA09650,0.0064536,10999.0,0.4600000083446502,0,0.4600000083446502,0,0.5199999809265137,0,,0,,0,,0,0.0
MA09650,1.0757792e-06,10999.0,0.449999988079071,0,0.4699999988079071,0,0.5199999809265137,0,,0,,0,,0,0.0
MA09650,1.0757792e-06,10999.0,0.4600000083446502,0,0.4600000083446502,0,0.5199999809265137,0,,0,,0,,0,0.0
MA09650,0.003584855,11999.0,0.4699999988079071,0,0.4699999988079071,0,0.5799999833106995,0,,0,,0,,0,0.0
GF19783,0.0035373238,870.0,0.1500000059604644,0,0.0599999986588954,0,0.0900000035762786,0,1.0,0,1.0,0,0.0,0,0.0
MA00289,0.024984416,1399.0,0.0,0,0.0,0,0.0,0,2.0,0,2.0,0,0.0,0,0.0
GF19446,9.216183e-07,899.0,0.3400000035762787,0,0.0399999991059303,0,0.3300000131130218,0,,0,,0,,0,0.0
EY80857,0.005960527,12999.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF27381,0.022742802,799.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18423,0.014066167,,0.1700000017881393,0,0.0299999993294477,0,0.1199999973177909,0,,0,,0,,0,0.0
MA85180,1.035347e-06,2599.0,0.2000000029802322,0,0.1899999976158142,0,0.0900000035762786,0,,0,,0,,0,0.0
GF18248,1.1046195e-06,1899.0,0.0799999982118606,0,0.1299999952316284,0,0.0599999986588954,0,1.0,0,1.0,0,0.0,0,0.0
GF19438,0.006146435,10299.0,0.2899999916553497,0,0.1199999973177909,0,0.2750000059604645,0,,0,,0,,0,0.0
GF19438,0.0065709027,3199.0,0.3300000131130218,0,0.1400000005960464,0,0.2300000041723251,0,,0,,0,,0,0.0
GF19438,0.0020481285,1650.0,0.2800000011920929,0,0.1400000005960464,0,0.1800000071525573,0,,0,,0,,0,0.0
GF18550,0.017608775,1199.0,0.0,0,0.0,0,0.0,0,0.0,0,,0,1.0,0,0.0
GF30162,0.0073644733,799.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
MA00289,0.007994919,4499.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18208,0.016364453,43999.0,,0,,0,,0,,0,,0,,0,0.0
MA45169,0.009608264,14899.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF20759,0.018363494,7199.0,0.2649999856948852,0,0.2000000029802322,0,0.3549999892711639,0,,0,,0,,0,0.0
GF18208,1.183283e-06,41999.0,,0,,0,,0,,0,,0,,0,0.0
EY10317,0.0070239776,470.0,0.050000000745058,0,0.0399999991059303,0,0.0199999995529651,0,,0,,0,,0,0.0
GF18395,0.003863521,4499.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18395,0.02040551,2799.0,0.3050000071525574,0,0.1650000065565109,0,0.0599999986588954,0,,0,,0,,0,0.0
MA10192,0.024124391,1399.0,0.1599999964237213,0,0.0649999976158142,0,0.2199999988079071,0,1.0,0,1.0,0,0.0,0,0.0
MA10192,0.01902943,1299.0,0.2249999940395355,0,0.1599999964237213,0,0.0680000036954879,0,,0,,0,,0,0.0
MA10192,0.026398549,1399.0,0.2199999988079071,0,0.1599999964237213,0,0.0799999982118606,0,1.0,0,1.0,0,0.0,0,0.0
GF18330,1.1255074e-06,8299.0,1.0099999904632568,0,0.5099999904632568,0,0.2000000029802322,0,,0,,0,,0,0.0
GF26809,1.1006993e-06,5399.0,0.3000000119209289,0,0.1800000071525573,0,0.0700000002980232,0,,0,,0,,0,0.0
GF18208,1.183283e-06,239999.0,,0,,0,,0,0.0,0,,0,0.0,0,0.0
MA00325,0.009366707,1299.0,0.449999988079071,0,0.2649999856948852,0,0.0799999982118606,0,,0,,0,,0,0.0
GF18705,0.00560337,299.0,0.3000000119209289,0,0.0649999976158142,0,0.0649999976158142,0,,0,,0,,0,0.0
GF24121,0.0069483714,3150.0,0.324999988079071,0,0.1199999973177909,0,0.1199999973177909,0,,0,,0,,0,0.0
GF24123,0.0034750528,7499.0,0.2899999916553497,0,0.2300000041723251,0,0.0900000035762786,0,,0,,0,,0,0.0
GF18206,0.02042992,2250.0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0
GF18423,1.1722783e-06,399.0,0.1099999994039535,0,0.0549999997019767,0,0.0199999995529651,0,,0,,0,,0,0.0
GF18246,0.0049665617,4999.0,0.2300000041723251,0,0.1500000059604644,0,0.0299999993294477,0,,0,,0,,0,0.0
MA10192,1.060153e-06,2999.0,0.1000000014901161,0,0.0700000002980232,0,0.1500000059604644,0,,0,,0,,0,0.0
MA10192,0.0035327834,7499.0,0.1650000065565109,0,0.1049999967217445,0,0.0599999986588954,0,,0,,0,,0,0.0
MA76021,0.027816178,2999.0,0.1700000017881393,0,0.0199999995529651,0,0.1400000005960464,0,,0,,0,,0,0.0
MA00333,1.1266225e-06,,0.270000010728836,0,0.4099999964237213,0,0.0700000002980232,0,,0,,0,,0,0.0
GF18548,1.0840282e-06,1299.0,0.2300000041723251,0,0.1500000059604644,0,0.2000000029802322,0,,0,,0,,0,0.0
GF18430,0.0063096103,1799.0,0.1099999994039535,0,0.1099999994039535,0,0.0799999982118606,0,,0,,0,,0,0.0
GF18259,0.0068907863,699.0,,0,,0,,0,,0,,0,,0,0.0
GF18259,0.0068907863,799.0,,0,,0,,0,,0,,0,,0,0.0
GF19412,1.0757792e-06,87999.0,,0,,0,,0,,0,,0,,0,0.0
GF18388,0.02359341,650.0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0
GF18388,0.013784344,950.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18388,0.014697288,1550.0,0.1199999973177909,0,0.0049999998882412,0,0.1099999994039535,0,,0,,0,,0,0.0
MA10194,0.007503993,5899.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18705,1.0812445e-06,199.0,0.2649999856948852,0,0.0599999986588954,0,0.0599999986588954,0,,0,,0,,0,0.0
GF18250,1.0732556e-06,124999.0,,0,,0,,0,,0,,0,,0,0.0
GF30129,0.01894364,399.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF20756,0.0053830473,3799.0,0.3400000035762787,0,0.209999993443489,0,0.270000010728836,0,,0,,0,,0,0.0
GF30162,1.0597889e-06,499.0,0.209999993443489,0,0.0399999991059303,0,0.0900000035762786,0,,0,,0,,0,0.0
GF20752,1.0943918e-06,799.0,0.1599999964237213,0,0.0010000000474974,0,0.0799999982118606,0,,0,,0,,0,0.0
GF26932,0.038493104,44999.0,1.399999976158142,0,0.1599999964237213,0,0.8199999928474426,0,,0,,0,,0,0.0
GF30997,1.026603e-06,11499.0,0.2549999952316284,0,0.3000000119209289,0,0.0649999976158142,0,,0,,0,,0,0.0
GF18250,0.018996622,10999.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF18290,0.013193065,8499.0,,0,,0,,0,,0,,0,,0,0.0
GF18520,0.01158369,12999.0,,0,,0,,0,1.0,0,,0,0.0,0,1.0
GF18520,0.020152984,11999.0,,0,,0,,0,,0,,0,,0,0.0
GF18209,0.019265853,29399.0,,0,,0,,0,,0,,0,,0,0.0
GF18388,0.024236254,499.0,0.125,0,0.0850000008940696,0,0.0099999997764825,0,,0,,0,,0,0.0
GF18388,0.033286534,499.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
MA07228,1.1037624e-06,29999.0,0.699999988079071,0,0.2000000029802322,0,0.3100000023841858,0,,0,,0,,0,0.0
MA00328,0.01623847,2999.0,0.2199999988079071,0,0.1000000014901161,0,0.3000000119209289,0,,0,,0,,0,0.0
GF19415,1.147455e-06,42999.0,0.6899999976158142,0,0.6499999761581421,0,0.8999999761581421,0,,0,,0,,0,0.0
GF18206,0.004659118,1799.0,0.1500000059604644,0,0.2199999988079071,0,0.050000000745058,0,,0,,0,,0,0.0
GF18206,0.008852268,1299.0,0.1700000017881393,0,0.2599999904632568,0,0.0649999976158142,0,,0,,0,,0,0.0
GF18206,0.0062588747,,0.1700000017881393,0,0.2599999904632568,0,0.0649999976158142,0,,0,,0,,0,0.0
GF18206,0.01836138,,0.1700000017881393,0,0.2599999904632568,0,0.0700000002980232,0,,0,,0,,0,0.0
GF18206,0.009835969,1499.0,0.1700000017881393,0,0.25,0,0.0599999986588954,0,,0,,0,,0,0.0
MA00325,0.01998194,1599.0,0.4399999976158142,0,0.25,0,0.0700000002980232,0,,0,,0,,0,0.0
GF18259,0.010120314,199.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
MA00331,1.2131977e-06,,0.2300000041723251,0,0.0700000002980232,0,0.0799999982118606,0,,0,,0,,0,0.0
GF18412,1.3591036e-06,47199.0,0.550000011920929,0,0.4339999854564667,0,0.4650000035762787,0,,0,,0,,0,0.0
GF18337,1.0541494e-06,8199.0,0.3499999940395355,0,0.1299999952316284,0,0.0199999995529651,0,,0,,0,,0,0.0
GF18337,1.0541494e-06,7499.0,0.2199999988079071,0,0.1000000014901161,0,0.025000000372529,0,,0,,0,,0,0.0
GF18208,1.183283e-06,154999.0,,0,,0,,0,,0,,0,,0,0.0
GF19412,0.0112288585,69999.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
MA10194,1.0670701e-06,20999.0,0.3899999856948852,0,0.1749999970197677,0,0.0450000017881393,0,,0,,0,,0,0.0
GF18325,1.0078942e-06,2599.0,0.1000000014901161,0,0.0299999993294477,0,0.1700000017881393,0,,0,,0,,0,0.0
MA45114,1.3657896e-06,740.0,0.270000010728836,0,0.1099999994039535,0,0.0299999993294477,0,,0,,0,,0,0.0
MA45088,1.5283401e-06,299.0,0.1700000017881393,0,0.3400000035762787,0,0.0099999997764825,0,,0,,0,,0,0.0
GF30153,0.0149878245,10799.0,0.8299999833106995,0,0.1700000017881393,0,0.2000000029802322,0,,0,,0,,0,0.0
GF19429,1.0917378e-06,3199.0,0.3199999928474426,0,0.1500000059604644,0,0.1700000017881393,0,,0,,0,,0,0.0
GF20752,0.019843876,2699.0,0.1599999964237213,0,0.0799999982118606,0,0.0199999995529651,0,,0,,0,,0,0.0
FE43833,0.016487548,199.0,0.0,0,0.0,0,0.0,0,1.0,0,1.0,0,0.0,0,0.0
GF27460,0.030993463,9499.0,0.0,0,0.0,0,0.0,0,2.0,0,,0,0.0,0,2.0
GF18548,0.011975625,1799.0,,0,,0,,0,,0,,0,,0,0.0
GF19422,0.0034928313,18999.0,0.4799999892711639,0,0.4699999988079071,0,0.9900000095367432,0,,0,,0,,0,0.0
GF19422,1.0481638e-06,21999.0,0.4900000095367431,0,0.4799999892711639,0,1.3600000143051147,0,,0,,0,,0,0.0
GF24118,1.1619343e-06,5199.0,0.270000010728836,0,0.0799999982118606,0,0.2399999946355819,0,,0,,0,,0,0.0
GF24118,0.0038719524,8299.0,0.2800000011920929,0,0.0799999982118606,0,0.2000000029802322,0,,0,,0,,0,0.0
GF24118,1.1619343e-06,4199.0,0.2599999904632568,0,0.0900000035762786,0,0.2399999946355819,0,,0,,0,,0,0.0
MA10818,0.0045114667,2050.0,0.2399999946355819,0,0.1000000014901161,0,0.2300000041723251,0,,0,,0,,0,0.0
GF18208,0.0061321673,92999.0,0.5529999732971191,0,0.0850000008940696,0,0.3449999988079071,0,,0,,0,,0,0.0
GF18208,0.008321241,89999.0,0.5400000214576721,0,0.0700000002980232,0,0.3149999976158142,0,,0,,0,,0,0.0
GF18259,0.024435595,699.0,0.2000000029802322,0,0.1000000014901161,0,0.0099999997764825,0,1.0,0,1.0,0,0.0,0,0.0
GF19430,1.119176e-06,8999.0,0.5049999952316284,0,0.2930000126361847,0,0.2930000126361847,0,,0,,0,,0,0.0
GF19436,1.1190028e-06,999.0,0.2000000029802322,0,0.1650000065565109,0,0.2300000041723251,0,1.0,0,0.0,0,0.0,0,1.0
GF19421,3.7202396e-06,2499.0,,0,,0,,0,,0,,0,,0,0.0
GF18395,0.0210227,1499.0,0.3100000023841858,0,0.050000000745058,0,0.1500000059604644,0,,0,,0,,0,0.0
MA10194,1.0670701e-06,3099.0,0.4799999892711639,0,0.050000000745058,0,0.2000000029802322,0,,0,,0,,0,0.0
MA10192,1.060153e-06,1499.0,0.1099999994039535,0,0.0599999986588954,0,0.2000000029802322,0,,0,,0,,0,0.0
MA10192,1.060153e-06,1199.0,0.1099999994039535,0,0.0700000002980232,0,0.2000000029802322,0,,0,,0,,0,0.0
MA10194,1.0670701e-06,2999.0,0.4000000059604645,0,0.0599999986588954,0,0.1800000071525573,0,,0,,0,,0,0.0
MA10196,0.005527666,1799.0,0.3100000023841858,0,0.0850000008940696,0,0.0799999982118606,0,,0,,0,,0,0.0
MA10196,0.017302139,799.0,0.3100000023841858,0,0.0740000009536743,0,0.0750000029802322,0,0.0,0,,0,0.0,0,0.0
MA10196,0.012802854,499.0,0.2899999916553497,0,0.0649999976158142,0,0.0649999976158142,0,,0,,0,,0,0.0
MA76009,0.003722116,799.0,0.1800000071525573,0,0.1800000071525573,0,0.0450000017881393,0,,0,,0,,0,0.0
GF18379,0.0140470285,99.0,0.1449999958276748,0,0.0599999986588954,0,0.0099999997764825,0,,0,,0,,0,0.0
MA09487,0.01204469,89999.0,1.600000023841858,0,0.1650000065565109,0,0.959999978542328,0,,0,,0,,0,0.0
GF30166,2.209589e-06,2999.0,0.270000010728836,0,0.2599999904632568,0,0.2049999982118606,0,,0,,0,,0,0.0
FE43821,1.1380098e-06,280.0,0.3000000119209289,0,0.25,0,0.0099999997764825,0,,0,,0,,0,0.0
MA09650,0.0064536,15799.0,0.4900000095367431,0,0.4600000083446502,0,0.5199999809265137,0,,0,,0,,0,0.0
EY80857,0.0038327256,1099.0,,0,,0,,0,,0,,0,,0,0.0
GF23627,0.13297704,350.0,0.0,0,0.0,0,0.0,0,2.0,0,2.0,0,0.0,0,0.0
GF19424,1.2486577e-06,5499.0,0.2899999916553497,0,0.2199999988079071,0,0.4000000059604645,0,,0,,0,,0,0.0
GF26721,0.026585441,799.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF26921,0.014209129,6299.0,,0,,0,,0,,0,,0,,0,0.0
GF19453,0.008923639,4499.0,0.5149999856948853,0,0.3330000042915344,0,0.3650000095367431,0,,0,,0,,0,0.0
GF18250,0.03733554,5999.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF27452,1.0747376e-06,50999.0,0.5299999713897705,0,0.3799999952316284,0,0.3199999928474426,0,,0,,0,,0,0.0
GF18405,0.005512274,599.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF19429,0.013099761,2299.0,0.3000000119209289,0,0.135000005364418,0,0.1550000011920929,0,,0,,0,,0,0.0
GF20756,0.01115935,2050.0,0.2800000011920929,0,0.1599999964237213,0,0.1800000071525573,0,,0,,0,,0,0.0
MA00331,0.009568258,399.0,0.1150000020861625,0,0.1049999967217445,0,0.0820000022649765,0,0.0,0,0.0,0,0.0,0,0.0
MA00331,0.02256948,699.0,0.2599999904632568,0,0.0700000002980232,0,0.0700000002980232,0,0.0,0,,0,2.0,0,0.0
MA00333,0.004054714,340.0,0.3199999928474426,0,0.2800000011920929,0,0.0399999991059303,0,,0,,0,,0,0.0
MA00327,0.0145173855,1899.0,0.3600000143051147,0,0.1899999976158142,0,0.1500000059604644,0,,0,,0,,0,0.0
GF19450,1.0638123e-06,699.0,0.1899999976158142,0,0.0799999982118606,0,0.1500000059604644,0,,0,,0,,0,0.0
GF19450,1.0638123e-06,699.0,0.1899999976158142,0,0.0799999982118606,0,0.1500000059604644,0,,0,,0,,0,0.0
GF19450,1.0638123e-06,1199.0,0.2000000029802322,0,0.1500000059604644,0,0.1000000014901161,0,,0,,0,,0,0.0
GF19450,0.009750548,1999.0,0.3199999928474426,0,0.2399999946355819,0,0.25,0,,0,,0,,0,0.0
GF19450,1.0638123e-06,2699.0,0.3199999928474426,0,0.2399999946355819,0,0.25,0,,0,,0,,0,0.0
GF19450,1.0638123e-06,2899.0,0.3100000023841858,0,0.2399999946355819,0,0.25,0,,0,,0,,0,0.0
GF19450,0.0035449772,1499.0,0.2800000011920929,0,0.1899999976158142,0,0.1899999976158142,0,,0,,0,,0,0.0
GF19450,1.0638123e-06,1999.0,0.3199999928474426,0,0.2399999946355819,0,0.2399999946355819,0,,0,,0,,0,0.0
MA45169,1.0037037e-06,6850.0,0.5699999928474426,0,0.3000000119209289,0,0.3400000035762787,0,,0,,0,,0,0.0
GF18402,1.0670701e-06,3199.0,0.3810000121593475,0,0.0340000018477439,0,0.1449999958276748,0,,0,,0,,0,0.0
GF18405,1.0636663e-06,499.0,0.1500000059604644,0,0.0900000035762786,0,0.0450000017881393,0,,0,,0,,0,0.0
GF20756,1.1311298e-06,1899.0,,0,,0,,0,,0,,0,,0,0.0
GF19446,0.0053114407,899.0,0.3149999976158142,0,0.3149999976158142,0,0.0350000001490116,0,,0,,0,,0,0.0
MA10194,1.0670701e-06,1999.0,0.5649999976158142,0,0.2220000028610229,0,0.050000000745058,0,,0,,0,,0,0.0
EY68966,1.1505473e-06,12999.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF20747,1.0921349e-06,59999.0,0.4769999980926513,0,0.1949999928474426,0,0.3490000069141388,0,,0,,0,,0,0.0
GF20747,0.018129438,53999.0,0.5299999713897705,0,0.3000000119209289,0,0.5099999904632568,0,,0,,0,,0,0.0
GF19453,1.7219343e-06,12799.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF19453,1.7219343e-06,9199.0,0.0,0,0.0,0,0.0,0,,0,,0,,0,0.0
GF20747,1.0921349e-06,44999.0,0.2849999964237213,0,0.3849999904632568,0,0.4799999892711639,0,,0,,0,,0,0.0
GF20756,0.012334393,1999.0,0.2800000011920929,0,0.1899999976158142,0,0.1650000065565109,0,,0,,0,,0,0.0
